,RevitId,I_ACM_ELEMENT_INSTANCEREF,I_CAST-IN_PRODUCTS,I_CAST-IN_SERVICES,I_CASTIN_PRODUCTS,I_CASTIN_SERVICES,I_CATEGORY,I_COMMENTS,I_CONNECTIONEND1_AXIAL_FXMAX,I_CONNECTIONEND1_AXIAL_FXMIN,I_CONNECTIONEND1_MOMENT_MYYMAJOR,I_CONNECTIONEND1_MOMENT_MZZMINOR,I_CONNECTIONEND1_SHEAR_VYMINOR,I_CONNECTIONEND1_SHEAR_VZMAJOR,I_CONNECTIONEND1_TORSION_MXX,I_CONNECTIONEND2_AXIAL_FXMAX,I_CONNECTIONEND2_AXIAL_FXMIN,I_CONNECTIONEND2_MOMENT_MYYMAJOR,I_CONNECTIONEND2_MOMENT_MZZMINOR,I_CONNECTIONEND2_SHEAR_VYMINOR,I_CONNECTIONEND2_SHEAR_VZMAJOR,I_CONNECTIONEND2_TORSION_MXX,I_CONTAINSSERVICES,I_CROSS-SECTION ROTATION,I_CUT LENGTH,I_DEFLECTION,I_DEFORMATION,I_DESIGNGROUP,I_ELEVATION AT BOTTOM,I_ELEVATION AT TOP,I_ENABLE ANALYTICAL MODEL,I_END ATTACHMENT DISTANCE,I_END ATTACHMENT ELEVATION,I_END ATTACHMENT LEVEL REFERENCE,I_END ATTACHMENT TYPE,I_END EXTENSION,I_END JOIN CUTBACK,I_END LEVEL OFFSET,I_END OF ATTACHMENT TO REFERENCE ELEMENT,I_END Y JUSTIFICATION,I_END Y OFFSET VALUE,I_END Z JUSTIFICATION,I_END Z OFFSET VALUE,I_FAMILY,I_FAMILY AND TYPE,I_FIREPROTECTED,I_GROSS_VOLUME,I_GROSS_WEIGHT,I_HOLES,I_IS_COMPOSITE,I_IS_CONTRACTOR DESIGNED,I_IS_CONTRACTORDESIGNED,I_IS_DESIGNED,I_IS_LOAD BEARING,I_IS_LOADBEARING,I_IS_REINFORCED,I_JOIN STATUS,I_LENGTH,I_LOD,I_LOI,I_MARK,I_NOTCHING DISTANCE,I_ORIENTATION,I_PHASE CREATED,I_REBAR COVER - BOTTOM FACE,I_REBAR COVER - OTHER FACES,I_REBAR COVER - TOP FACE,I_REFERENCE LEVEL,I_REFERENCE LEVEL ELEVATION,I_SHEARSTUDS_COUNT,I_SPLAY END,I_SPLAY END ADJUST,I_SPLAY END ANGLE,I_SPLAY START,I_SPLAY START ADJUST,I_SPLAY START ANGLE,I_START ATTACHMENT DISTANCE,I_START ATTACHMENT ELEVATION,I_START ATTACHMENT LEVEL REFERENCE,I_START ATTACHMENT TYPE,I_START EXTENSION,I_START JOIN CUTBACK,I_START LEVEL OFFSET,I_START OF ATTACHMENT TO REFERENCE ELEMENT,I_START Y JUSTIFICATION,I_START Y OFFSET VALUE,I_START Z JUSTIFICATION,I_START Z OFFSET VALUE,I_STICK SYMBOL LOCATION,I_STRUCTURAL MATERIAL,I_STRUCTURAL USAGE,I_STRUCTURAL_MATERIAL_STRENGTHGRADE,I_STRUCTURAL_MATERIAL_SUBGRADE,I_STRUCTURAL_TOLERANCE,I_SURFACEAREA,I_TIEFORCE,I_TYPE,I_TYPE ID,I_VOLUME,I_WORK PLANE,I_WORKSET,I_Y JUSTIFICATION,I_Y OFFSET VALUE,I_YZ JUSTIFICATION,I_Z JUSTIFICATION,I_Z OFFSET VALUE,T_ACM_ELEMENT_TYPEREF,T_ASSEMBLY CODE,T_ASSEMBLY DESCRIPTION,T_CATEGORY,T_CENTROID HORIZONTAL,T_CENTROID VERTICAL,T_CODE NAME,T_COPYRIGHT,T_DEPTH,T_DESCRIPTION,T_DIAMETER,T_ELASTIC MODULUS STRONG AXIS,T_ELASTIC MODULUS WEAK AXIS,T_FAMILY NAME,T_FLANGE THICKNESS,T_HEIGHT,T_MATERIAL DENSITY,T_MATERIALDENSITY,T_MOMENT OF INERTIA STRONG AXIS,T_MOMENT OF INERTIA WEAK AXIS,T_NOMINAL WEIGHT,T_NRM1_CODE,T_NRM1_DESCRIPTION,T_OMNICLASS NUMBER,T_OMNICLASS TITLE,T_PERIMETER,T_PLASTIC MODULUS STRONG AXIS,T_PLASTIC MODULUS WEAK AXIS,T_SECTION AREA,T_SECTION NAME,T_SECTION NAME KEY,T_SECTION SHAPE,T_SECTIONAREA,T_STRUCTURAL MATERIAL,T_TORSIONAL MODULUS,T_TORSIONAL MOMENT OF INERTIA,T_TYPE NAME,T_UNICLASS 2015_CODE,T_UNICLASS 2015_DESCRIPTION,T_UNICLASS2015_CODE,T_UNICLASS2015_DESCRIPTION,T_URL,T_WALL DESIGN THICKNESS,T_WALL NOMINAL THICKNESS,T_WARPING CONSTANT,T_WEB FILLET,T_WEB THICKNESS,T_WIDTH,T_WORKSET,z_CrossSectionArea,z_GrossSurfaceArea,z_GrossVolume,z_Length,z_NetSurfaceArea,z_NetVolume,z_OuterSurfaceArea,I_BASE IS ATTACHED,I_BASE LEVEL,I_BASE OFFSET,I_BASEPLATE_REF,I_COLUMN HEIGHT,I_COLUMN LOCATION MARK,I_COLUMN STYLE,I_LEVEL,I_MOVES WITH GRIDS,I_ROOM BOUNDING,I_SECTIONAREA,I_STRUCTURAL MATERIAL_STRENGTH GRADE,I_STRUCTURAL MATERIAL_SUB GRADE,I_TOP IS ATTACHED,I_TOP LEVEL,I_TOP OFFSET,I_AREA,I_COORDINATES_PROJECT_X,I_COORDINATES_PROJECT_Y,I_COORDINATES_SURVEY_X,I_COORDINATES_SURVEY_Y,I_ELEVATION AT BOTTOM SURVEY,I_ELEVATION AT TOP SURVEY,I_HEIGHT OFFSET FROM LEVEL,I_HOST,I_MATERIALDENSITY,I_PILELOAD_PERMANENT_HORIZGK,I_PILELOAD_PERMANENT_VERTGK,I_PILELOAD_TENSION_VERTTK,I_PILELOAD_VARIABLE_HORIZEARTH,I_PILELOAD_VARIABLE_HORIZSNOWQKI,I_PILELOAD_VARIABLE_HORIZWINDQK,I_PILELOAD_VARIABLE_IMPOSEDHORIZQK,I_PILELOAD_VARIABLE_IMPOSEDVERTQK,I_PILELOAD_VARIABLE_VERTEARTH,I_PILELOAD_VARIABLE_VERTSNOWQKI,I_PILELOAD_VARIABLE_VERTWINDQK,I_PILE_LENGTH,I_TOTAL_VOLUME,I_WIDTH,T_CENTRE_POINT,T_FOUNDATION THICKNESS,T_FOUNDATION_TYPE,T_LENGTH,T_LOD,T_LOI,T_PILECAP_EDGEDISTANCE,T_PILECAP_LENGTH,T_PILECAP_THICKNESS,T_PILECAP_VOLUME,T_PILECAP_WIDTH,T_PILE_COUNT,T_PILE_EMBEDMENT,T_PILE_EMBEDMENTAREA,T_PILE_EMBEDMENTVOLUME,T_PILE_SIZE,T_VOID_EDGE,T_VOID_SIZE,z_Width,z_Depth,I_THICKNESS,I_PERIMETER,I_PILE_AREA,I_PILE_CRS,I_PILE_CRSRATIO,I_PILE_EMBEDMENT,I_PILE_SIZE,I_RELATED TO MASS,I_STRUCTURAL,T_ABSORPTANCE,T_AUTHOR,T_COARSE SCALE FILL COLOR,T_DEFAULT THICKNESS,T_FUNCTION,T_ROUGHNESS,z_GrossArea,z_Perimeter,I_BASE CONSTRAINT,I_BASE EXTENSION DISTANCE,I_CROSS-SECTION,I_LOCATION LINE,I_REBAR COVER - EXTERIOR FACE,I_REBAR COVER - INTERIOR FACE,I_TOP CONSTRAINT,I_TOP EXTENSION DISTANCE,I_UNCONNECTED HEIGHT,T_WRAPPING AT ENDS,T_WRAPPING AT INSERTS
299,2052495,,,,0.0,0.0,Structural Framing,,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4663.4000000000015,0.0,0.0,,4644.099999999993,5246.700000000001,1.0,,,,End Elevation,0.0,12.7,0.0,,,,,,ACM_Beam_UB,ACM_Beam_UB: UB610x229x101,0.0,0.06450000000000002,506.3250000000001,0.0,0.0,,0.0,1.0,,0.0,1.0,Both joins enabled,5000.0,0.0,0.0,,,,New Construction,,,,Level 2,5040.0,0.0,,,,,,,,,,End Elevation,0.0,12.7,0.0,,,,,,Center of Geometry,Steel,Other,S355,J0,Refer To Specification (Default),0.10578000000000001,0.0,UB610x229x101,1732940,0.05947448536400044,,ACM_CP_XX_M3_SE_Structure,Origin,0.0,Uniform,Top,206.7,UB610d,B10,Superstructure,Structural Framing,113.8,301.3,BS 5950-1:2000,,,Structural Framing_Steel_Universal Beam,,0.0025200000000000005,0.00025600000000000004,ACM_Beam_UB,14.8,602.6,,7850.000000000001,0.0007580000000000002,2.9100000000000006e-05,101.2,,,23.25.30.11.14.14,Beams,2115.6,0.0028800000000000006,0.0004000000000000001,0.0129,UB610x229x101,UB610x229x101,6.0,0.0129,,,7.700000000000003e-07,UB610x229x101,,,Ss_20_20_75_80,Steel Beam Systems,www.aecom.com,,,2520000.0,12.7,10.5,227.6,Family  : Structural Framing : ACM_Beam_UB,0.13876960457453125,0.3092527228655686,0.6471381739728693,5000.0,9.692063217040207,0.06012023504907897,0.03171351371650613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,2052497,,,,0.0,0.0,Structural Framing,,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7163.400000000001,0.0,0.0,,4644.099999999993,5246.700000000001,1.0,,,,End Elevation,0.0,12.7,0.0,,,,,,ACM_Beam_UB,ACM_Beam_UB: UB610x229x101,0.0,0.09675,759.4875000000001,0.0,0.0,,0.0,1.0,,0.0,1.0,Both joins enabled,7500.000000000001,0.0,0.0,,,,New Construction,,,,Level 2,5040.0,0.0,,,,,,,,,,End Elevation,0.0,12.7,0.0,,,,,,Center of Geometry,Steel,Other,S355,J0,Refer To Specification (Default),0.15867,0.0,UB610x229x101,1732940,0.0913581353640007,,ACM_CP_XX_M3_SE_Structure,Origin,0.0,Uniform,Top,206.7,UB610d,B10,Superstructure,Structural Framing,113.8,301.3,BS 5950-1:2000,,,Structural Framing_Steel_Universal Beam,,0.0025200000000000005,0.00025600000000000004,ACM_Beam_UB,14.8,602.6,,7850.000000000001,0.0007580000000000002,2.9100000000000006e-05,101.2,,,23.25.30.11.14.14,Beams,2115.6,0.0028800000000000006,0.0004000000000000001,0.0129,UB610x229x101,UB610x229x101,6.0,0.0129,,,7.700000000000003e-07,UB610x229x101,,,Ss_20_20_75_80,Steel Beam Systems,www.aecom.com,,,2520000.0,12.7,10.5,227.6,Family  : Structural Framing : ACM_Beam_UB,0.13876960457453125,0.32625400611196936,0.9940621854091971,7500.000000000001,14.874054350543158,0.09235006470613118,0.04871479696290688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,2052499,,,,0.0,0.0,Structural Framing,,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7163.400000000001,0.0,0.0,,4644.099999999993,5246.700000000001,1.0,,,,End Elevation,0.0,12.7,0.0,,,,,,ACM_Beam_UB,ACM_Beam_UB: UB610x229x101,0.0,0.09675,759.4875000000001,0.0,0.0,,0.0,1.0,,0.0,1.0,Both joins enabled,7500.000000000001,0.0,0.0,,,,New Construction,,,,Level 2,5040.0,0.0,,,,,,,,,,End Elevation,0.0,12.7,0.0,,,,,,Center of Geometry,Steel,Other,S355,J0,Refer To Specification (Default),0.15867,0.0,UB610x229x101,1732940,0.0913581353640007,,ACM_CP_XX_M3_SE_Structure,Origin,0.0,Uniform,Top,206.7,UB610d,B10,Superstructure,Structural Framing,113.8,301.3,BS 5950-1:2000,,,Structural Framing_Steel_Universal Beam,,0.0025200000000000005,0.00025600000000000004,ACM_Beam_UB,14.8,602.6,,7850.000000000001,0.0007580000000000002,2.9100000000000006e-05,101.2,,,23.25.30.11.14.14,Beams,2115.6,0.0028800000000000006,0.0004000000000000001,0.0129,UB610x229x101,UB610x229x101,6.0,0.0129,,,7.700000000000003e-07,UB610x229x101,,,Ss_20_20_75_80,Steel Beam Systems,www.aecom.com,,,2520000.0,12.7,10.5,227.6,Family  : Structural Framing : ACM_Beam_UB,0.13876960457453125,0.32625400611196936,0.9940621854091971,7500.000000000001,14.874054350543158,0.09235006470613118,0.04871479696290688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,2052501,,,,0.0,0.0,Structural Framing,,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7163.400000000001,0.0,0.0,,4644.099999999993,5246.700000000001,1.0,,,,End Elevation,0.0,12.7,0.0,,,,,,ACM_Beam_UB,ACM_Beam_UB: UB610x229x101,0.0,0.09675,759.4875000000001,0.0,0.0,,0.0,1.0,,0.0,1.0,Both joins enabled,7500.000000000001,0.0,0.0,,,,New Construction,,,,Level 2,5040.0,0.0,,,,,,,,,,End Elevation,0.0,12.7,0.0,,,,,,Center of Geometry,Steel,Other,S355,J0,Refer To Specification (Default),0.15867,0.0,UB610x229x101,1732940,0.0913581353640007,,ACM_CP_XX_M3_SE_Structure,Origin,0.0,Uniform,Top,206.7,UB610d,B10,Superstructure,Structural Framing,113.8,301.3,BS 5950-1:2000,,,Structural Framing_Steel_Universal Beam,,0.0025200000000000005,0.00025600000000000004,ACM_Beam_UB,14.8,602.6,,7850.000000000001,0.0007580000000000002,2.9100000000000006e-05,101.2,,,23.25.30.11.14.14,Beams,2115.6,0.0028800000000000006,0.0004000000000000001,0.0129,UB610x229x101,UB610x229x101,6.0,0.0129,,,7.700000000000003e-07,UB610x229x101,,,Ss_20_20_75_80,Steel Beam Systems,www.aecom.com,,,2520000.0,12.7,10.5,227.6,Family  : Structural Framing : ACM_Beam_UB,0.13876960457453125,0.32625400611196936,0.9940621854091971,7500.000000000001,14.874054350543158,0.09235006470613118,0.04871479696290688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,2052503,,,,0.0,0.0,Structural Framing,,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7163.400000000001,0.0,0.0,,4644.099999999993,5246.700000000001,1.0,,,,End Elevation,0.0,12.7,0.0,,,,,,ACM_Beam_UB,ACM_Beam_UB: UB610x229x101,0.0,0.09675,759.4875000000001,0.0,0.0,,0.0,1.0,,0.0,1.0,Both joins enabled,7500.000000000001,0.0,0.0,,,,New Construction,,,,Level 2,5040.0,0.0,,,,,,,,,,End Elevation,0.0,12.7,0.0,,,,,,Center of Geometry,Steel,Other,S355,J0,Refer To Specification (Default),0.15867,0.0,UB610x229x101,1732940,0.0913581353640007,,ACM_CP_XX_M3_SE_Structure,Origin,0.0,Uniform,Top,206.7,UB610d,B10,Superstructure,Structural Framing,113.8,301.3,BS 5950-1:2000,,,Structural Framing_Steel_Universal Beam,,0.0025200000000000005,0.00025600000000000004,ACM_Beam_UB,14.8,602.6,,7850.000000000001,0.0007580000000000002,2.9100000000000006e-05,101.2,,,23.25.30.11.14.14,Beams,2115.6,0.0028800000000000006,0.0004000000000000001,0.0129,UB610x229x101,UB610x229x101,6.0,0.0129,,,7.700000000000003e-07,UB610x229x101,,,Ss_20_20_75_80,Steel Beam Systems,www.aecom.com,,,2520000.0,12.7,10.5,227.6,Family  : Structural Framing : ACM_Beam_UB,0.13876960457453125,0.32625400611196936,0.9940621854091971,7500.000000000001,14.874054350543158,0.09235006470613118,0.04871479696290688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,2052505,,,,0.0,0.0,Structural Framing,,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4663.399999999997,0.0,0.0,,4644.099999999993,5246.700000000001,1.0,,,,End Elevation,0.0,12.7,0.0,,,,,,ACM_Beam_UB,ACM_Beam_UB: UB610x229x101,0.0,0.06450000000000002,506.3250000000001,0.0,0.0,,0.0,1.0,,0.0,1.0,Both joins enabled,5000.0,0.0,0.0,,,,New Construction,,,,Level 2,5040.0,0.0,,,,,,,,,,End Elevation,0.0,12.7,0.0,,,,,,Center of Geometry,Steel,Other,S355,J0,Refer To Specification (Default),0.10578000000000001,0.0,UB610x229x101,1732940,0.05947448536400044,,ACM_CP_XX_M3_SE_Structure,Origin,0.0,Uniform,Top,206.7,UB610d,B10,Superstructure,Structural Framing,113.8,301.3,BS 5950-1:2000,,,Structural Framing_Steel_Universal Beam,,0.0025200000000000005,0.00025600000000000004,ACM_Beam_UB,14.8,602.6,,7850.000000000001,0.0007580000000000002,2.9100000000000006e-05,101.2,,,23.25.30.11.14.14,Beams,2115.6,0.0028800000000000006,0.0004000000000000001,0.0129,UB610x229x101,UB610x229x101,6.0,0.0129,,,7.700000000000003e-07,UB610x229x101,,,Ss_20_20_75_80,Steel Beam Systems,www.aecom.com,,,2520000.0,12.7,10.5,227.6,Family  : Structural Framing : ACM_Beam_UB,0.13876960457453125,0.3092527228655686,0.6471381739728693,5000.0,9.692063217040207,0.06012023504907894,0.03171351371650613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,2052507,,,,0.0,0.0,Structural Framing,,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7163.400000000001,0.0,0.0,,4644.099999999993,5246.700000000001,1.0,,,,End Elevation,0.0,12.7,0.0,,,,,,ACM_Beam_UB,ACM_Beam_UB: UB610x229x101,0.0,0.09675,759.4875000000001,0.0,0.0,,0.0,1.0,,0.0,1.0,Both joins enabled,7500.000000000001,0.0,0.0,,,,New Construction,,,,Level 2,5040.0,0.0,,,,,,,,,,End Elevation,0.0,12.7,0.0,,,,,,Center of Geometry,Steel,Other,S355,J0,Refer To Specification (Default),0.15867,0.0,UB610x229x101,1732940,0.0913581353640007,,ACM_CP_XX_M3_SE_Structure,Origin,0.0,Uniform,Top,206.7,UB610d,B10,Superstructure,Structural Framing,113.8,301.3,BS 5950-1:2000,,,Structural Framing_Steel_Universal Beam,,0.0025200000000000005,0.00025600000000000004,ACM_Beam_UB,14.8,602.6,,7850.000000000001,0.0007580000000000002,2.9100000000000006e-05,101.2,,,23.25.30.11.14.14,Beams,2115.6,0.0028800000000000006,0.0004000000000000001,0.0129,UB610x229x101,UB610x229x101,6.0,0.0129,,,7.700000000000003e-07,UB610x229x101,,,Ss_20_20_75_80,Steel Beam Systems,www.aecom.com,,,2520000.0,12.7,10.5,227.6,Family  : Structural Framing : ACM_Beam_UB,0.13876960457453125,0.32625400611196936,0.9940621854091971,7500.000000000001,14.874054350543158,0.09235006470613118,0.04871479696290688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,2052509,,,,0.0,0.0,Structural Framing,,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6891.399999999992,0.0,0.0,,6144.099999999992,6746.700000000001,1.0,,,,End Elevation,0.0,12.7,0.0,,,,,,ACM_Beam_UB,ACM_Beam_UB: UB610x229x101,0.0,0.09324120000000001,731.9434200000002,0.0,0.0,,0.0,1.0,,0.0,1.0,Both joins enabled,7228.000000000001,0.0,0.0,,,,New Construction,,,,Level 3,6540.000000000001,0.0,,,,,,,,,,End Elevation,0.0,12.7,0.0,,,,,,Center of Geometry,Steel,Other,S355,J0,Refer To Specification (Default),0.15291556800000003,0.0,UB610x229x101,1732940,0.08788919424400067,,ACM_CP_XX_M3_SE_Structure,Origin,0.0,Uniform,Top,206.7,UB610d,B10,Superstructure,Structural Framing,113.8,301.3,BS 5950-1:2000,,,Structural Framing_Steel_Universal Beam,,0.0025200000000000005,0.00025600000000000004,ACM_Beam_UB,14.8,602.6,,7850.000000000001,0.0007580000000000002,2.9100000000000006e-05,101.2,,,23.25.30.11.14.14,Beams,2115.6,0.0028800000000000006,0.0004000000000000001,0.0129,UB610x229x101,UB610x229x101,6.0,0.0129,,,7.700000000000003e-07,UB610x229x101,,,Ss_20_20_75_80,Steel Beam Systems,www.aecom.com,,,2520000.0,12.7,10.5,227.6,Family  : Structural Framing : ACM_Beam_UB,0.13876960457453125,0.32440426649476095,0.9563168529649249,7228.000000000001,14.310253715218037,0.08884345923944652,0.046865057345698485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,2052513,,,,0.0,0.0,Structural Framing,,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7163.400000000001,0.0,0.0,,6144.099999999992,6746.700000000001,1.0,,,,End Elevation,0.0,12.7,0.0,,,,,,ACM_Beam_UB,ACM_Beam_UB: UB610x229x101,0.0,0.09675,759.4875000000001,0.0,0.0,,0.0,1.0,,0.0,1.0,Both joins enabled,7500.000000000001,0.0,0.0,,,,New Construction,,,,Level 3,6540.000000000001,0.0,,,,,,,,,,End Elevation,0.0,12.7,0.0,,,,,,Center of Geometry,Steel,Other,S355,J0,Refer To Specification (Default),0.15867,0.0,UB610x229x101,1732940,0.0913581353640007,,ACM_CP_XX_M3_SE_Structure,Origin,0.0,Uniform,Top,206.7,UB610d,B10,Superstructure,Structural Framing,113.8,301.3,BS 5950-1:2000,,,Structural Framing_Steel_Universal Beam,,0.0025200000000000005,0.00025600000000000004,ACM_Beam_UB,14.8,602.6,,7850.000000000001,0.0007580000000000002,2.9100000000000006e-05,101.2,,,23.25.30.11.14.14,Beams,2115.6,0.0028800000000000006,0.0004000000000000001,0.0129,UB610x229x101,UB610x229x101,6.0,0.0129,,,7.700000000000003e-07,UB610x229x101,,,Ss_20_20_75_80,Steel Beam Systems,www.aecom.com,,,2520000.0,12.7,10.5,227.6,Family  : Structural Framing : ACM_Beam_UB,0.13876960457453125,0.32625400611196936,0.9940621854091971,7500.000000000001,14.874054350543158,0.09235006470613398,0.04871479696290688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,2052519,,,,0.0,0.0,Structural Framing,,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4663.399999999997,0.0,0.0,,6144.099999999992,6746.700000000001,1.0,,,,End Elevation,0.0,12.7,0.0,,,,,,ACM_Beam_UB,ACM_Beam_UB: UB610x229x101,0.0,0.06450000000000002,506.3250000000001,0.0,0.0,,0.0,1.0,,0.0,1.0,Both joins enabled,5000.0,0.0,0.0,,,,New Construction,,,,Level 3,6540.000000000001,0.0,,,,,,,,,,End Elevation,0.0,12.7,0.0,,,,,,Center of Geometry,Steel,Other,S355,J0,Refer To Specification (Default),0.10578000000000001,0.0,UB610x229x101,1732940,0.05947448536400044,,ACM_CP_XX_M3_SE_Structure,Origin,0.0,Uniform,Top,206.7,UB610d,B10,Superstructure,Structural Framing,113.8,301.3,BS 5950-1:2000,,,Structural Framing_Steel_Universal Beam,,0.0025200000000000005,0.00025600000000000004,ACM_Beam_UB,14.8,602.6,,7850.000000000001,0.0007580000000000002,2.9100000000000006e-05,101.2,,,23.25.30.11.14.14,Beams,2115.6,0.0028800000000000006,0.0004000000000000001,0.0129,UB610x229x101,UB610x229x101,6.0,0.0129,,,7.700000000000003e-07,UB610x229x101,,,Ss_20_20_75_80,Steel Beam Systems,www.aecom.com,,,2520000.0,12.7,10.5,227.6,Family  : Structural Framing : ACM_Beam_UB,0.13876960457453125,0.3092527228655686,0.6471381739728693,5000.0,9.692063217040207,0.06012023504908074,0.03171351371650613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,2052523,,,,0.0,0.0,Structural Framing,,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7099.799999999997,0.0,0.0,,5937.399999999993,6540.000000000001,1.0,,,,End Elevation,0.0,12.7,0.0,,,,,,ACM_Beam_UB,ACM_Beam_UB: UB610x229x101,0.0,0.09675,759.4875000000001,0.0,0.0,,0.0,1.0,,0.0,1.0,Both joins enabled,7500.000000000001,0.0,0.0,,,,New Construction,,,,Level 3,6540.000000000001,0.0,,,,,,,,,,End Elevation,0.0,12.7,0.0,,,,,,Center of Geometry,Steel,Other,S355,J0,Refer To Specification (Default),0.15867,0.0,UB610x229x101,1732940,0.09054701530800068,,ACM_CP_XX_M3_SE_Structure,Origin,0.0,Uniform,Top,0.0,UB610d,B10,Superstructure,Structural Framing,113.8,301.3,BS 5950-1:2000,,,Structural Framing_Steel_Universal Beam,,0.0025200000000000005,0.00025600000000000004,ACM_Beam_UB,14.8,602.6,,7850.000000000001,0.0007580000000000002,2.9100000000000006e-05,101.2,,,23.25.30.11.14.14,Beams,2115.6,0.0028800000000000006,0.0004000000000000001,0.0129,UB610x229x101,UB610x229x101,6.0,0.0129,,,7.700000000000003e-07,UB610x229x101,,,Ss_20_20_75_80,Steel Beam Systems,www.aecom.com,,,2520000.0,12.7,10.5,227.6,Family  : Structural Framing : ACM_Beam_UB,0.13876960457453125,0.32582149346618094,0.9852364385582567,7500.000000000001,14.742224496106841,0.09153013783965634,0.048282284317118424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
